post_id,text_urdu,text_roman,text_english,platform,collection_date,post_length,depression_label,llm_label,human_verified,label_confidence,cultural_markers,keywords_matched
357fd9b2e2be78b1,دنیا میں میرے لیے کوئی جگہ نہیں,Duniya mein mere liye koi jagah nahi,There's no place for me in this world,twitter_x,2024-01-23,31,3,3,True,0.848,"bojh,maut",زندگی بوجھ
fc0ea0f83be2b79c,دوستوں کے ساتھ کھانا کھایا، بہت مزہ آیا,"Doston ke sath khana khaya, bohat maza aaya","Had food with friends, really enjoyed it",twitter_x,2024-06-03,39,0,0,False,0.97,mausam,بیکار لگتا ہے
3668cd1deb67c776,آج کا دن بہت پرسکون رہا,Aaj ka din bohat pursukoon raha,Today was a very peaceful day,twitter_x,2024-06-29,23,0,0,False,0.89,"ghar,khushi",رونا آتا ہے
7a3a132c827f96a3,آج کا دن بہت پرسکون رہا,Aaj ka din bohat pursukoon raha,Today was a very peaceful day,twitter_x,2024-08-24,23,0,0,False,0.892,mausam,تنہائی
e070ecf618a9772d,رویا تو نہیں پر اندر سے ٹوٹا ہوا ہوں,Roya to nahi par andar se toota hua hun,Haven't cried but I'm broken from inside,twitter_x,2025-04-04,36,2,1,False,0.762,"tanha,bhetar",ڈپریشن
f09f7cf82d9ab3f7,محنت کرتا ہوں پر نتیجہ نہیں ملتا، دل بھاری ہے,"Mehnat karta hun par natija nahi milta, dil bhari hai","I work hard but get no result, heart feels heavy",twitter_x,2025-01-11,45,1,1,False,0.775,thakawat,نیند نہیں آتی
c1d05a2974f38530,کسی سے ملنے کا دل نہیں، سب بیکار لگتا ہے,"Kisi se milne ka dil nahi, sab bekar lagta hai","Don't want to meet anyone, everything feels pointless",twitter_x,2024-12-16,40,2,2,False,0.912,"tanhai,dard",زندگی بوجھ
ecf095888fa284d0,رات کو نیند دیر سے آتی ہے، سوچیں چلتی رہتی ہیں,"Raat ko neend der se aati hai, sochein chalti rehti hain","Sleep comes late at night, thoughts keep running",twitter_x,2024-05-30,46,1,1,False,0.83,"yaad,dard",نیند نہیں آتی
a4c9825aa0f52892,کھانے پینے کا بھی دل نہیں، سب بے مزہ لگتا ہے,"Khane pine ka bhi dil nahi, sab be maza lagta hai","Don't even feel like eating, everything feels tasteless",twitter_x,2025-04-05,44,2,2,True,0.746,"bojh,akela",ڈپریشن
51a50e0760900002,تھک گیا ہوں لڑتے لڑتے، اب اور نہیں ہوتا,"Thak gaya hun larte larte, ab aur nahi hota","I'm tired of fighting, I can't do it anymore",twitter_x,2025-03-29,39,3,3,True,0.895,"bojh,maut",تھکاوٹ
f63b91d98fc497e6,خوشی کا احساس بھول گیا ہوں,Khushi ka ehsaas bhool gaya hun,I have forgotten what happiness feels like,twitter_x,2024-12-27,26,2,2,False,0.788,"tanha,bhetar",امید نہیں
2d1aad51b3887ec3,آج پھر وہی پرانی یادیں آئیں,Aaj phir wahi purani yaadein aayin,Those old memories came again today,twitter_x,2024-02-15,27,1,1,False,0.941,udaasi,اکیلا
81468ac12cc8f31c,راتیں بہت لمبی ہیں، ختم ہونے کا نام نہیں لیتیں,"Raatein bohat lambi hain, khatam hone ka naam nahi leti","Nights are very long, they seem endless",twitter_x,2025-02-19,46,3,3,True,0.645,"maqsad,maut,dard",تھکاوٹ
be4359d880d71acd,آج کا دن بہت پرسکون رہا,Aaj ka din bohat pursukoon raha,Today was a very peaceful day,twitter_x,2025-03-04,23,0,0,False,0.926,kamyabi,اداسی
8ed00ac3b4114cba,تھکاوٹ بہت ہے، آرام نہیں ملتا,"Thakawat bohat hai, aram nahi milta","Very tired, can't seem to rest",twitter_x,2024-12-27,29,1,1,False,0.872,thakawat,کوئی نہیں سمجھتا
a93bad965a125d6f,دل کرتا ہے سب چھوڑ دوں، کہیں چلا جاؤں,"Dil karta hai sab chhor dun, kahin chala jaun","Feel like leaving everything behind, going somewhere",twitter_x,2024-09-17,37,2,2,True,0.713,"bojh,akela",تھکاوٹ
37e3dcc02fccb8d9,ہر رات سوچتا ہوں کاش صبح نہ ہو,Har raat sochta hun kaash subah na ho,Every night I wish morning would not come,twitter_x,2024-02-19,30,3,3,True,0.604,"umeed_nahi,andhera",زندگی بوجھ
48073388025206f8,آج پھر وہی پرانی یادیں آئیں,Aaj phir wahi purani yaadein aayin,Those old memories came again today,twitter_x,2024-10-22,27,1,1,False,0.851,"yaad,dard",نیند نہیں آتی
5d85dbd60c109871,جو کام پہلے اچھا لگتا تھا اب وہ بھی بوجھ لگتا ہے,Jo kaam pehle acha lagta tha ab woh bhi bojh lagta hai,Work that used to feel good now feels like a burden too,twitter_x,2024-04-20,48,2,2,False,0.896,"umeed,dard",خوشی نہیں ملتی
dc420dd657093f75,محنت کرتا ہوں پر نتیجہ نہیں ملتا، دل بھاری ہے,"Mehnat karta hun par natija nahi milta, dil bhari hai","I work hard but get no result, heart feels heavy",twitter_x,2024-08-07,45,1,1,False,0.802,"akela,dard",ڈپریشن
74f4da2c2e395546,ہر روز ایک جیسا ہے، کوئی فرق نہیں پڑتا,"Har roz ek jaisa hai, koi farq nahi parta","Every day is the same, nothing matters anymore",twitter_x,2024-11-15,38,2,2,True,0.691,"umeed,dard",نیند نہیں آتی
0a077c749f1e0cc5,گھر سے نکلنے کا دل نہیں کرتا، بند کمرے میں بیٹھا ہوں,"Ghar se nikalne ka dil nahi karta, band kamre mein baitha hun","Don't feel like leaving home, sitting in a closed room",twitter_x,2024-07-26,52,2,2,False,0.877,"bojh,akela",کوئی نہیں سمجھتا
6f607d7cff1f79bc,رویا تو نہیں پر اندر سے ٹوٹا ہوا ہوں,Roya to nahi par andar se toota hua hun,Haven't cried but I'm broken from inside,twitter_x,2025-01-25,36,2,2,True,0.726,"tanhai,dard",بیکار لگتا ہے
9f5ea4beec55a1ee,خاندان کے ساتھ پکنک پر گئے,Khandan ke sath picnic par gaye,Went on a picnic with family,twitter_x,2025-04-12,26,0,0,False,0.979,kamyabi,نیند نہیں آتی
bc66975b772bd581,آج موڈ ٹھیک نہیں، کسی سے بات نہیں کرنا,"Aaj mood theek nahi, kisi se baat nahi karni","Mood is off today, don't want to talk to anyone",twitter_x,2025-03-02,38,1,1,True,0.733,thakawat,رونا آتا ہے
163e51442f8b30af,کچھ اچھا نہیں لگ رہا آج کل,Kuch acha nahi lag raha aaj kal,Nothing feels good these days,twitter_x,2024-07-20,26,1,1,False,0.912,udaasi,دل اداس
197c8aa497ce8897,آج کچھ ٹھیک نہیں لگ رہا، بس یوں ہی,"Aaj kuch theek nahi lag raha, bas yun hi","Not feeling right today, just like that",twitter_x,2024-06-11,34,1,1,False,0.876,"udaasi,akela",کوئی نہیں سمجھتا
cbd7473bc0591b10,آج کا دن بہت پرسکون رہا,Aaj ka din bohat pursukoon raha,Today was a very peaceful day,twitter_x,2024-06-18,23,0,0,False,0.89,,زندگی بوجھ
5ef0dd65c2ec2264,آج بارش میں بھیگا، بچپن یاد آ گیا,"Aaj barish mein bhiga, bachpan yaad aa gaya","Got wet in the rain today, remembered childhood",twitter_x,2024-12-21,33,0,0,False,0.875,mausam,زندگی بوجھ
9d365e3f2b4c6689,آج بارش میں بھیگا، بچپن یاد آ گیا,"Aaj barish mein bhiga, bachpan yaad aa gaya","Got wet in the rain today, remembered childhood",twitter_x,2024-04-05,33,0,0,False,0.917,,رونا آتا ہے
d17dc139bac4d4b9,آج کا دن بہت پرسکون رہا,Aaj ka din bohat pursukoon raha,Today was a very peaceful day,twitter_x,2024-12-01,23,0,0,False,0.865,"ghar,khushi",دل اداس
315681a0a4d68a62,دل کرتا ہے سب چھوڑ دوں، کہیں چلا جاؤں,"Dil karta hai sab chhor dun, kahin chala jaun","Feel like leaving everything behind, going somewhere",twitter_x,2024-08-06,37,2,2,False,0.838,"umeed,dard",تھکاوٹ
efe0820bead89a67,نئے دوست بنے ہیں، زندگی اچھی لگ رہی ہے,"Naye dost bane hain, zindagi achi lag rahi hai","Made new friends, life is feeling good",twitter_x,2025-02-04,38,0,0,False,0.898,mausam,خوشی نہیں ملتی
e5ead790347c1c07,تھکاوٹ بہت ہے، آرام نہیں ملتا,"Thakawat bohat hai, aram nahi milta","Very tired, can't seem to rest",twitter_x,2024-09-16,29,1,0,False,0.913,thakawat,امید نہیں
655c7f83f4eb9791,زندگی میں کوئی مقصد نہیں رہا، کیوں جیوں,"Zindagi mein koi maqsad nahi raha, kyun jiyun","No purpose left in life, why should I live",twitter_x,2025-03-27,39,3,3,True,0.724,"umeed_nahi,andhera",تھکاوٹ
0f664c91d7fab153,محنت کرتا ہوں پر نتیجہ نہیں ملتا، دل بھاری ہے,"Mehnat karta hun par natija nahi milta, dil bhari hai","I work hard but get no result, heart feels heavy",twitter_x,2024-12-29,45,1,1,False,0.89,thakawat,اکیلا
ab83ef79ae042727,ہر روز ایک جیسا ہے، کوئی فرق نہیں پڑتا,"Har roz ek jaisa hai, koi farq nahi parta","Every day is the same, nothing matters anymore",twitter_x,2024-11-19,38,2,2,False,0.769,"udaasi,akela,bekar",تھکاوٹ
eb0a8496f318e8d1,آج بارش میں بھیگا، بچپن یاد آ گیا,"Aaj barish mein bhiga, bachpan yaad aa gaya","Got wet in the rain today, remembered childhood",twitter_x,2024-10-26,33,0,0,False,0.934,kamyabi,نیند نہیں آتی
785dfe5c8103ad45,آج کچھ ٹھیک نہیں لگ رہا، بس یوں ہی,"Aaj kuch theek nahi lag raha, bas yun hi","Not feeling right today, just like that",twitter_x,2024-06-09,34,1,1,False,0.872,"udaasi,akela",زندگی بوجھ
74293ca938dbd887,کھانے پینے کا بھی دل نہیں، سب بے مزہ لگتا ہے,"Khane pine ka bhi dil nahi, sab be maza lagta hai","Don't even feel like eating, everything feels tasteless",twitter_x,2024-08-28,44,2,2,True,0.733,"udaasi,akela,bekar",رونا آتا ہے
daf2bf2dfcc6cbd3,جو کام پہلے اچھا لگتا تھا اب وہ بھی بوجھ لگتا ہے,Jo kaam pehle acha lagta tha ab woh bhi bojh lagta hai,Work that used to feel good now feels like a burden too,twitter_x,2024-07-27,48,2,2,False,0.89,"neend,udaasi",کوئی نہیں سمجھتا
14ed911ef30f4806,آج موسم بہت اچھا ہے، باہر گھومنے گیا,"Aaj mausam bohat acha hai, bahar ghumne gaya","Today the weather is very nice, went out for a walk",twitter_x,2024-06-27,36,0,0,False,0.889,mausam,اکیلا
5cd29bc2f662c7d4,اب کچھ نہیں بچا، سب ختم ہو گیا,"Ab kuch nahi bacha, sab khatam ho gaya","Nothing is left now, everything is over",twitter_x,2024-09-28,30,3,3,True,0.84,"tanhai,zindagi,khatam",نیند نہیں آتی
830154ae33c45a1f,محبت اور امید دونوں ختم ہو گئے ہیں,Muhabbat aur umeed dono khatam ho gaye hain,Both love and hope have ended,twitter_x,2025-01-15,34,2,2,False,0.769,"tanha,bhetar",تھکاوٹ
1292a0a9fa982e0d,آج پھر وہی پرانی یادیں آئیں,Aaj phir wahi purani yaadein aayin,Those old memories came again today,twitter_x,2025-01-16,27,1,1,True,0.737,udaasi,اکیلا
69deb519d7a17b50,ہر چیز سے نفرت ہو گئی ہے، زندگی سے بھی,"Har cheez se nafrat ho gayi hai, zindagi se bhi","Grown to hate everything, including life itself",twitter_x,2024-04-07,38,3,3,True,0.722,"umeed_nahi,andhera",خوشی نہیں ملتی
9f2562d76c7517dc,دنیا میں میرے لیے کوئی جگہ نہیں,Duniya mein mere liye koi jagah nahi,There's no place for me in this world,twitter_x,2024-03-25,31,3,3,True,0.607,"bojh,maut",کوئی نہیں سمجھتا
27a649ff80f8a9a1,محنت کرتا ہوں پر نتیجہ نہیں ملتا، دل بھاری ہے,"Mehnat karta hun par natija nahi milta, dil bhari hai","I work hard but get no result, heart feels heavy",twitter_x,2024-08-07,45,1,1,True,0.729,"akela,dard",امید نہیں
afce2295abbfbe5a,محنت کرتا ہوں پر نتیجہ نہیں ملتا، دل بھاری ہے,"Mehnat karta hun par natija nahi milta, dil bhari hai","I work hard but get no result, heart feels heavy",twitter_x,2024-04-23,45,1,1,True,0.747,thakawat,اکیلا
acc149f89898acb5,چائے پی کر دن کی شروعات اچھی ہوئی,Chai pi kar din ki shuruat achi hui,Started the day well with tea,twitter_x,2024-08-24,33,0,0,False,0.862,kamyabi,بیکار لگتا ہے
518f0d017a0721ac,ہر رات سوچتا ہوں کاش صبح نہ ہو,Har raat sochta hun kaash subah na ho,Every night I wish morning would not come,twitter_x,2024-10-24,30,3,3,True,0.898,"maqsad,maut,dard",تنہائی
91069e703d4ddb75,آج خوشی نہیں آئی، بس گزر گیا دن,"Aaj khushi nahi aayi, bas guzar gaya din","No joy came today, the day just passed",twitter_x,2024-11-05,31,1,1,False,0.863,"udaasi,akela",کوئی نہیں سمجھتا
1b1a490982bb943c,کبھی کبھی بہت اکیلا محسوس ہوتا ہے,Kabhi kabhi bohat akela mahsoos hota hai,Sometimes feel very alone,twitter_x,2024-12-21,33,1,1,False,0.811,thakawat,رونا آتا ہے
ad0509eb216a7d49,دوستوں کے ساتھ کھانا کھایا، بہت مزہ آیا,"Doston ke sath khana khaya, bohat maza aaya","Had food with friends, really enjoyed it",twitter_x,2024-10-27,39,0,0,False,0.871,"ghar,khushi",نیند نہیں آتی
68f854be57e968d2,دوستوں کے ساتھ کھانا کھایا، بہت مزہ آیا,"Doston ke sath khana khaya, bohat maza aaya","Had food with friends, really enjoyed it",twitter_x,2024-03-23,39,0,0,False,0.917,mausam,نیند نہیں آتی
ca24d6975f127891,رات کو نیند دیر سے آتی ہے، سوچیں چلتی رہتی ہیں,"Raat ko neend der se aati hai, sochein chalti rehti hain","Sleep comes late at night, thoughts keep running",twitter_x,2024-07-20,46,1,1,True,0.713,"yaad,dard",تنہائی
71aba233a623d4dc,آج کام میں بہت کامیابی ملی,Aaj kaam mein bohat kamyabi mili,Got a lot of success in work today,twitter_x,2024-04-14,26,0,0,False,0.89,kamyabi,رونا آتا ہے
16daaff242cab1fe,زندگی میں کوئی مقصد نہیں رہا، کیوں جیوں,"Zindagi mein koi maqsad nahi raha, kyun jiyun","No purpose left in life, why should I live",twitter_x,2024-01-28,39,3,3,True,0.845,"thakawat,dard,khatam",تھکاوٹ
a2fc8b9dfefa1d42,چائے پی کر دن کی شروعات اچھی ہوئی,Chai pi kar din ki shuruat achi hui,Started the day well with tea,twitter_x,2024-06-01,33,0,0,False,0.936,kamyabi,ڈپریشن
d7bf6bcfdceb7501,لوگوں کے درمیان بھی اکیلا محسوس ہوتا ہوں,Logon ke darmiyan bhi akela mahsoos hota hun,Even among people I feel alone,twitter_x,2024-09-06,40,2,2,True,0.719,"umeed,dard",زندگی بوجھ
488a63e48024504f,دن گزر گیا پر کچھ خاص نہیں ہوا,Din guzar gaya par kuch khaas nahi hua,Day passed but nothing special happened,twitter_x,2024-11-12,30,1,1,False,0.771,"akela,dard",خوشی نہیں ملتی
35c1f1cf0a84be12,محبت اور امید دونوں ختم ہو گئے ہیں,Muhabbat aur umeed dono khatam ho gaye hain,Both love and hope have ended,twitter_x,2024-08-02,34,2,2,False,0.813,"tanhai,dard",دل اداس
bf2ed8a74e24b8cd,آج بارش میں بھیگا، بچپن یاد آ گیا,"Aaj barish mein bhiga, bachpan yaad aa gaya","Got wet in the rain today, remembered childhood",twitter_x,2025-02-28,33,0,0,False,0.978,"khushi,dost",اداسی
df95dbc71de02c75,گھر سے نکلنے کا دل نہیں کرتا، بند کمرے میں بیٹھا ہوں,"Ghar se nikalne ka dil nahi karta, band kamre mein baitha hun","Don't feel like leaving home, sitting in a closed room",twitter_x,2025-03-15,52,2,2,False,0.872,"tanha,bhetar",دل اداس
fbd3aeb391113ea1,ہر روز ایک جیسا ہے، کوئی فرق نہیں پڑتا,"Har roz ek jaisa hai, koi farq nahi parta","Every day is the same, nothing matters anymore",twitter_x,2024-04-08,38,2,2,True,0.702,"neend,udaasi",رونا آتا ہے
33710c7c72fae35f,خوشی کا احساس بھول گیا ہوں,Khushi ka ehsaas bhool gaya hun,I have forgotten what happiness feels like,twitter_x,2025-02-23,26,2,2,False,0.759,"tanhai,dard",رونا آتا ہے
52ad09d6dfcc2d05,دن گزر گیا پر کچھ خاص نہیں ہوا,Din guzar gaya par kuch khaas nahi hua,Day passed but nothing special happened,twitter_x,2024-11-19,30,1,1,False,0.79,"yaad,dard",خوشی نہیں ملتی
2bfee78ad1ce19dd,تھک گیا ہوں لڑتے لڑتے، اب اور نہیں ہوتا,"Thak gaya hun larte larte, ab aur nahi hota","I'm tired of fighting, I can't do it anymore",twitter_x,2024-07-30,39,3,3,True,0.637,"tanhai,zindagi,khatam",تنہائی
280391e8047ee661,کبھی کبھی بہت اکیلا محسوس ہوتا ہے,Kabhi kabhi bohat akela mahsoos hota hai,Sometimes feel very alone,twitter_x,2024-11-30,33,1,1,False,0.917,"neend,sochein",اداسی
4ba49a8fa0854e0f,کھانے پینے کا بھی دل نہیں، سب بے مزہ لگتا ہے,"Khane pine ka bhi dil nahi, sab be maza lagta hai","Don't even feel like eating, everything feels tasteless",twitter_x,2025-03-04,44,2,2,False,0.862,"tanha,bhetar",کوئی نہیں سمجھتا
8f6de61a83814a89,ہر چیز سے نفرت ہو گئی ہے، زندگی سے بھی,"Har cheez se nafrat ho gayi hai, zindagi se bhi","Grown to hate everything, including life itself",twitter_x,2024-03-26,38,3,3,True,0.683,"maqsad,maut,dard",زندگی بوجھ
f24fa5a1d1ca181d,محبت اور امید دونوں ختم ہو گئے ہیں,Muhabbat aur umeed dono khatam ho gaye hain,Both love and hope have ended,twitter_x,2024-01-02,34,2,2,False,0.866,"udaasi,akela,bekar",زندگی بوجھ
169d107d4dccad2d,آج کچھ ٹھیک نہیں لگ رہا، بس یوں ہی,"Aaj kuch theek nahi lag raha, bas yun hi","Not feeling right today, just like that",twitter_x,2024-02-09,34,1,1,False,0.903,udaasi,تھکاوٹ
